“make”,“country”,“body_type”,“price”,“registred”,“speedometer”,“fuel_type”,“gearbox”,“seats”,“doors”,“engine_size”,“engine_power”,“colour”
SKODA,CZ,HATCHBACK,17289,2021,9800,PETROL,AUTOMATIC,0,0,999,70,RED
SKODA,CZ,OFF_ROAD,27342,2020,9907,PETROL,AUTOMATIC,0,0,1498,110,BLACK
TOYOTA,CZ,MPV,25327,2021,10000,PETROL,AUTOMATIC,0,0,1199,96,NOT_SPECIFIED
PORSCHE,CZ,COUPE,86248,2021,10000,PETROL,AUTOMATIC,0,0,1988,220,YELLOW
BMW,CZ,SEDAN,118596,2021,10000,PETROL,AUTOMATIC,0,0,4395,390,GREY
SKODA,CZ,OFF_ROAD,36147,2020,10047,PETROL,AUTOMATIC,0,0,1498,110,RED
MERCEDES_BENZ,SK,SEDAN,37710,2020,10421,PETROL,AUTOMATIC,0,0,1332,100,NOT_SPECIFIED
CUPRA,CZ,SUV,44225,2020,10800,PETROL,AUTOMATIC,0,0,1984,221,GREY
FORD,CZ,OFF_ROAD,45837,2020,10803,PETROL,AUTOMATIC,0,0,2261,179,GREY
MAZDA,CZ,COMBI,32163,2021,10860,PETROL,AUTOMATIC,0,0,1998,110,SILVER
VOLVO,CZ,COMBI,45392,2021,10870,PETROL,AUTOMATIC,0,0,1969,145,BLUE
PORSCHE,CZ,COUPE,104503,2016,10900,PETROL,AUTOMATIC,0,0,2981,272,BLUE
RENAULT,SK,ROADSTER,21000,2020,11000,PETROL,AUTOMATIC,0,0,1333,103,ORANGE
LAND_ROVER,CZ,COMBI,47848,2020,11000,PETROL,AUTOMATIC,0,0,1997,147,BLACK
MERCEDES_BENZ,SK,SEDAN,44640,2020,11247,PETROL,AUTOMATIC,0,0,1332,118,SILVER
BMW,CZ,SUV,39324,2020,11400,PETROL,AUTOMATIC,0,0,1998,141,WHITE
BMW,CZ,SUV,39324,2020,11400,PETROL,AUTOMATIC,0,0,1998,141,WHITE
BMW,CZ,HATCHBACK,27503,2018,11500,PETROL,AUTOMATIC,0,0,1499,100,RED
SKODA,CZ,SUV,36188,2021,11700,PETROL,AUTOMATIC,0,0,1498,110,GREY
SKODA,CZ,SUV,32569,2021,11700,PETROL,AUTOMATIC,0,0,1498,110,GREY
FORD,CZ,NOT_SPECIFIED,84439,2021,11844,PETROL,AUTOMATIC,0,0,3500,294,WHITE
MAZDA,CZ,HATCHBACK,22070,2019,12007,PETROL,AUTOMATIC,0,0,1998,90,RED
SKODA,CZ,COMBI,41813,2021,12050,PETROL,AUTOMATIC,0,0,1498,110,GREY
MAZDA,CZ,SEDAN,23719,2016,12151,PETROL,AUTOMATIC,0,0,1998,121,RED
MERCEDES_BENZ,SK,COUPE,37910,2020,12193,PETROL,AUTOMATIC,0,0,1332,100,NOT_SPECIFIED
RENAULT,SK,COMBI,21600,2021,12400,PETROL,AUTOMATIC,0,0,1333,103,BLACK
JAGUAR,SK,SEDAN,43000,2018,12500,PETROL,AUTOMATIC,0,0,1999,147,NOT_SPECIFIED
MERCEDES_BENZ,CZ,COUPE,96461,2018,12669,PETROL,AUTOMATIC,0,0,3982,350,GREY_METALLIC
MINI,CZ,HATCHBACK,31322,2018,12723,PETROL,AUTOMATIC,0,0,1998,170,BLACK
MINI,CZ,HATCHBACK,31322,2018,12723,PETROL,AUTOMATIC,0,0,1998,170,BLACK
MERCEDES_BENZ,SK,COUPE,38520,2021,12734,PETROL,AUTOMATIC,0,0,1332,100,NOT_SPECIFIED
MERCEDES_BENZ,SK,COUPE,39320,2021,12792,PETROL,AUTOMATIC,0,0,1332,100,SILVER
SKODA,CZ,OFF_ROAD,43385,2020,12801,PETROL,AUTOMATIC,0,0,1984,140,RED
VOLVO,CZ,SEDAN,40205,2020,12900,PETROL,AUTOMATIC,0,0,1969,184,SILVER
BMW,CZ,COMBI,52191,2020,13000,PETROL,AUTOMATIC,0,0,1998,190,GREY_METALLIC
AUDI,SK,SUV,36900,2020,13008,PETROL,AUTOMATIC,0,0,1984,140,SILVER
VOLVO,CZ,SUV,38998,2020,13055,PETROL,AUTOMATIC,0,0,1969,140,GREY
VOLKSWAGEN,CZ,LIMOUSINE,38399,2021,13092,PETROL,AUTOMATIC,0,0,1968,140,WHITE
VOLKSWAGEN,CZ,MPV,43023,2021,13100,PETROL,AUTOMATIC,0,0,1968,140,WHITE
MASERATI,CZ,COUPE,78403,2017,13220,PETROL,AUTOMATIC,0,0,4691,338,WHITE
MERCEDES_BENZ,SK,COUPE,38506,2021,13483,PETROL,AUTOMATIC,0,0,1332,100,NOT_SPECIFIED
AUDI,CZ,SEDAN,71491,2019,13500,PETROL,AUTOMATIC,0,0,2995,250,GREY
AUDI,CZ,SEDAN,71491,2019,13500,PETROL,AUTOMATIC,0,0,2995,250,GREY
PEUGEOT,CZ,SUV,17651,2019,13540,PETROL,AUTOMATIC,0,0,1199,96,GREY
VOLVO,CZ,SEDAN,44225,2020,13551,PETROL,AUTOMATIC,0,0,1969,184,BLUE
BMW,CZ,SEDAN,108524,2018,13900,PETROL,AUTOMATIC,0,0,4395,460,GREY
BMW,CZ,CABRIO,72979,2021,14000,PETROL,AUTOMATIC,0,0,2998,275,GREEN
VOLVO,CZ,COMBI,38544,2021,14369,PETROL,AUTOMATIC,0,0,1969,145,WHITE
PORSCHE,CZ,CABRIO,68114,2018,14400,PETROL,AUTOMATIC,0,0,2497,257,BLUE
PORSCHE,CZ,COUPE,70084,2019,14500,PETROL,AUTOMATIC,0,0,1988,220,SILVER
OPEL,CZ,HATCHBACK,32545,2020,14501,PETROL,AUTOMATIC,0,0,2000,147,RED
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,112585,2015,15000,PETROL,AUTOMATIC,0,0,3982,375,YELLOW
BMW,CZ,COUPE,80377,2019,15000,PETROL,AUTOMATIC,0,0,2979,338,WHITE
DODGE,CZ,NOT_SPECIFIED,35786,2019,15000,PETROL,AUTOMATIC,0,0,5654,295,BLACK
DODGE,CZ,OFF_ROAD,35786,2019,15000,PETROL,AUTOMATIC,0,0,5654,295,BLACK
HYUNDAI,CZ,HATCHBACK,18455,2021,15000,PETROL,AUTOMATIC,0,0,1000,88,BLUE
PORSCHE,CZ,SUV,84358,2021,15000,PETROL,AUTOMATIC,0,0,2995,250,BLACK
VOLVO,CZ,SEDAN,36586,2020,15033,PETROL,AUTOMATIC,0,0,1969,184,GREY
AUDI,CZ,SUV,46200,2020,15200,PETROL,AUTOMATIC,0,0,1984,140,GREY
BMW,CZ,SUV,124644,2020,15358,PETROL,AUTOMATIC,0,0,4395,460,BLUE
PEUGEOT,CZ,COMBI,16883,2019,15649,PETROL,AUTOMATIC,0,0,1199,81,WHITE
MERCEDES_BENZ,SK,HATCHBACK,45618,2021,15837,PETROL,AUTOMATIC,0,0,1332,118,NOT_SPECIFIED
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,VAN,88862,2011,16000,PETROL,AUTOMATIC,0,0,3498,190,BLACK
AUDI,CZ,COMBI,74829,2019,16000,PETROL,AUTOMATIC,0,0,2995,250,WHITE
RENAULT,SK,HATCHBACK,21000,2021,16000,PETROL,AUTOMATIC,0,0,1385,103,RED
PEUGEOT,CZ,COMBI,20868,2019,16115,PETROL,AUTOMATIC,0,0,1199,96,BLUE
MERCEDES_BENZ,SK,SUV,67470,2021,16200,PETROL,AUTOMATIC,0,0,1991,145,NOT_SPECIFIED
VOLVO,CZ,COMBI,43823,2021,16515,PETROL,AUTOMATIC,0,0,1969,145,GREY
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,SUV,74306,2018,16543,PETROL,AUTOMATIC,0,0,3982,375,WHITE
LEXUS,CZ,COUPE,86007,2019,16700,PETROL,AUTOMATIC,0,0,4969,341,RED
MERCEDES_BENZ,SK,SEDAN,78490,2021,16741,PETROL,AUTOMATIC,0,0,1991,155,GREY
MERCEDES_BENZ,SK,SUV,69900,2021,16771,PETROL,AUTOMATIC,0,0,1991,155,NOT_SPECIFIED
VOLVO,CZ,COMBI,38194,2019,17115,PETROL,AUTOMATIC,0,0,1969,140,WHITE
HUMMER,CZ,OFF_ROAD,52271,2010,17185,PETROL,AUTOMATIC,0,0,6162,293,WHITE
VOLKSWAGEN,CZ,HATCHBACK,29312,2019,17300,PETROL,AUTOMATIC,0,0,1984,180,WHITE
VOLKSWAGEN,CZ,HATCHBACK,26497,2019,17300,PETROL,AUTOMATIC,0,0,1984,180,WHITE
MITSUBISHI,CZ,SUV,27342,2020,17300,PETROL,AUTOMATIC,0,0,1499,120,WHITE
MITSUBISHI,CZ,SUV,24527,2020,17300,PETROL,AUTOMATIC,0,0,1499,120,WHITE_METALLIC
MERCEDES_BENZ,SK,SEDAN,39130,2021,17306,PETROL,AUTOMATIC,0,0,1332,100,NOT_SPECIFIED
PORSCHE,CZ,MPV,126658,2017,17500,PETROL,AUTOMATIC,0,0,2894,340,SILVER
ALFA_ROMEO,CZ,HATCHBACK,58303,2017,17555,PETROL,AUTOMATIC,0,0,2891,375,RED
MERCEDES_BENZ,SK,COUPE,124740,2021,17590,PETROL,AUTOMATIC,0,0,3982,360,NOT_SPECIFIED
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,SEDAN,96497,2019,17785,PETROL,AUTOMATIC,0,0,2999,270,GREY
MERCEDES_BENZ,CZ,OFF_ROAD,46240,2017,17848,PETROL,AUTOMATIC,0,0,1991,280,BLACK
MERCEDES_BENZ,SK,COUPE,54032,2021,17890,PETROL,AUTOMATIC,0,0,1332,118,NOT_SPECIFIED
BMW,CZ,SEDAN,112183,2020,17900,PETROL,AUTOMATIC,0,0,2998,210,GREY
BMW,CZ,HATCHBACK,44229,2016,18500,PETROL,AUTOMATIC,0,0,2998,250,ORANGE
PORSCHE,CZ,OFF_ROAD,66344,2019,18500,PETROL,AUTOMATIC,0,0,2995,260,GREY
MCLAREN,CZ,CABRIO,128669,2014,18730,PETROL,AUTOMATIC,0,0,3798,460,YELLOW
BMW,CZ,SUV,64294,2019,19000,PETROL,AUTOMATIC,0,0,2998,265,BLACK
LAND_ROVER,CZ,SUV,90390,2020,19100,PETROL,AUTOMATIC,0,0,2996,294,GREY
BMW,CZ,HATCHBACK,26497,2019,19351,PETROL,AUTOMATIC,0,0,1499,103,WHITE
JAGUAR,CZ,CABRIO,51869,2015,19500,PETROL,AUTOMATIC,0,0,2995,280,WHITE
BMW,CZ,CABRIO,80418,2016,19500,PETROL,AUTOMATIC,0,0,4395,441,VIOLET
MAZDA,CZ,COMBI,26131,2019,19565,PETROL,AUTOMATIC,0,0,1998,90,GREY
VOLVO,CZ,COMBI,39400,2019,19600,PETROL,AUTOMATIC,0,0,1969,140,BLACK
BMW,CZ,HATCHBACK,27141,2019,19954,PETROL,AUTOMATIC,0,0,1499,103,RED
BMW,CZ,MPV,30116,2020,20000,PETROL,AUTOMATIC,0,0,1998,141,GREY
FORD,CZ,OFF_ROAD,51467,2019,20500,PETROL,AUTOMATIC,0,0,5038,331,GREEN
BMW,CZ,HATCHBACK,46200,2021,20500,PETROL,AUTOMATIC,0,0,1998,190,BLUE
MERCEDES_BENZ,SK,SEDAN,66070,2020,20708,PETROL,AUTOMATIC,0,0,1991,145,BLACK
PORSCHE,CZ,COUPE,68275,2020,20750,PETROL,AUTOMATIC,0,0,1988,220,GREEN
MERCEDES_BENZ,SK,SEDAN,46400,2019,20823,PETROL,AUTOMATIC,0,0,1497,135,SILVER
VOLVO,CZ,COMBI,47442,2021,21003,PETROL,AUTOMATIC,0,0,1969,184,WHITE
HYUNDAI,CZ,SUV,40168,2019,21200,PETROL,AUTOMATIC,0,0,2359,118,NOT_SPECIFIED
FIAT,CZ,SUV,17490,2019,21800,PETROL,AUTOMATIC,0,0,1332,111,BLUE
FIAT,CZ,SUV,15480,2019,21800,PETROL,AUTOMATIC,0,0,1332,111,BLUE
FORD,CZ,COUPE,50221,2020,21871,PETROL,AUTOMATIC,0,0,5038,330,RED
MAZDA,CZ,SUV,25934,2015,21900,PETROL,AUTOMATIC,0,0,2488,141,RED
MAZDA,CZ,SUV,23321,2015,21900,PETROL,AUTOMATIC,0,0,2488,141,RED
VOLVO,CZ,SEDAN,38194,2020,21959,PETROL,AUTOMATIC,0,0,1969,184,WHITE
MAZDA,CZ,HATCHBACK,23317,2019,21997,PETROL,AUTOMATIC,0,0,1998,90,BLUE
JAGUAR,CZ,COUPE,57297,2017,22222,PETROL,AUTOMATIC,0,0,2995,280,GREY
JAGUAR,CZ,COUPE,57297,2017,22222,PETROL,AUTOMATIC,0,0,2995,280,GREY
JEEP,CZ,SUV,48250,2016,22400,PETROL,AUTOMATIC,0,0,6417,344,RED
JEEP,CZ,SUV,44229,2016,22400,PETROL,AUTOMATIC,0,0,6417,344,RED
AUDI,CZ,OFF_ROAD,118616,2020,22662,PETROL,AUTOMATIC,0,0,3996,441,BLACK
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,HATCHBACK,46240,2018,22900,PETROL,AUTOMATIC,0,0,1991,280,GREY
BMW,CZ,SEDAN,132287,2021,23400,PETROL,AUTOMATIC,0,0,4395,460,GREY
JEEP,CZ,SUV,48170,2019,23426,PETROL,AUTOMATIC,0,0,1995,200,BLACK
MERCEDES_BENZ,CZ,HATCHBACK,83634,2018,23439,PETROL,AUTOMATIC,0,0,2999,270,BLACK
MERCEDES_BENZ,SK,NOT_SPECIFIED,30600,2020,23626,PETROL,AUTOMATIC,0,0,1332,100,NOT_SPECIFIED
DODGE,CZ,NOT_SPECIFIED,80414,2020,23698,PETROL,AUTOMATIC,0,0,5654,295,BLACK
DODGE,CZ,PICK_UP,80414,2020,23698,PETROL,AUTOMATIC,0,0,5654,295,BLACK
MERCEDES_BENZ,SK,COUPE,38550,2020,23887,PETROL,AUTOMATIC,0,0,1332,100,SILVER
MERCEDES_BENZ,SK,SEDAN,65710,2021,23945,PETROL,AUTOMATIC,0,0,1991,145,SILVER
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,SUV,76393,2019,24123,PETROL,AUTOMATIC,0,0,2999,286,BLACK
SUBARU,CZ,COMBI,36184,2020,24550,PETROL,AUTOMATIC,0,0,1995,110,GREY
PORSCHE,CZ,COUPE,94491,2015,24620,PETROL,AUTOMATIC,0,0,2981,272,GREY
JAGUAR,CZ,COUPE,89666,2016,24900,PETROL,AUTOMATIC,0,0,5000,423,BLUE
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,SEDAN,91274,2020,25000,PETROL,AUTOMATIC,0,0,2999,320,BLACK
BMW,CZ,COUPE,93888,2020,25300,PETROL,AUTOMATIC,0,0,4395,390,WHITE
BMW,CZ,COUPE,92400,2020,25300,PETROL,AUTOMATIC,0,0,4395,390,WHITE
JAGUAR,CZ,HATCHBACK,40209,2020,25500,PETROL,AUTOMATIC,0,0,1989,185,BLACK
MASERATI,CZ,SEDAN,59871,2016,25660,PETROL,AUTOMATIC,0,0,2979,302,WHITE
OPEL,CZ,HATCHBACK,10048,2016,25750,PETROL,AUTOMATIC,0,0,1398,66,WHITE
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,90466,2019,25785,PETROL,AUTOMATIC,0,0,3982,375,BLACK
MAZDA,CZ,HATCHBACK,20932,2019,25914,PETROL,AUTOMATIC,0,0,1998,90,BROWN
BMW,CZ,SUV,92476,2019,25917,PETROL,AUTOMATIC,0,0,2998,250,GREY
BMW,CZ,SEDAN,59067,2020,26000,PETROL,AUTOMATIC,0,0,1995,140,GREY
OPEL,CZ,OFF_ROAD,18894,2017,26073,PETROL,AUTOMATIC,0,0,1364,103,BLACK
BMW,CZ,SUV,106987,2020,26300,PETROL,AUTOMATIC,0,0,4395,390,RED
MAZDA,CZ,SUV,30956,2019,26350,PETROL,AUTOMATIC,0,0,2488,143,BLACK
CHEVROLET,CZ,CABRIO,54282,2016,27000,PETROL,AUTOMATIC,0,0,6162,333,RED
SKODA,CZ,HATCHBACK,21306,2019,27241,PETROL,AUTOMATIC,0,0,1498,110,RED
MITSUBISHI,CZ,SUV,25327,2018,27856,PETROL,AUTOMATIC,0,0,1499,120,SILVER
VOLKSWAGEN,CZ,HATCHBACK,18455,2018,27893,PETROL,AUTOMATIC,0,0,999,85,BLUE
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COMBI,54278,2020,27900,PETROL,AUTOMATIC,0,0,1996,165,WHITE
VOLVO,CZ,SEDAN,40164,2020,28337,PETROL,AUTOMATIC,0,0,1969,184,WHITE
VOLVO,CZ,COMBI,40164,2019,28486,PETROL,AUTOMATIC,0,0,1969,140,WHITE
PORSCHE,CZ,CABRIO,63047,2017,28500,PETROL,AUTOMATIC,0,0,1988,220,WHITE
LAND_ROVER,CZ,OFF_ROAD,76357,2018,28500,PETROL,AUTOMATIC,0,0,4998,386,WHITE
PEUGEOT,CZ,OFF_ROAD,14069,2019,28500,PETROL,AUTOMATIC,0,0,1199,81,WHITE
VOLKSWAGEN,CZ,HATCHBACK,27382,2020,28500,PETROL,AUTOMATIC,0,0,1498,110,BLACK
MAZDA,CZ,SUV,35786,2020,28600,PETROL,AUTOMATIC,0,0,2488,143,BLUE
MAZDA,CZ,SUV,32569,2020,28600,PETROL,AUTOMATIC,0,0,2488,143,BLUE
PORSCHE,CZ,CABRIO,110574,2015,28700,PETROL,AUTOMATIC,0,0,3800,294,WHITE
BMW,CZ,COMBI,38118,2019,28717,PETROL,AUTOMATIC,0,0,1998,190,BLACK
DAEWOO,CZ,HATCHBACK,1206,1998,28834,PETROL,AUTOMATIC,0,0,1598,78,GREEN
VOLVO,CZ,SUV,82428,2017,29000,PETROL,AUTOMATIC,0,0,1969,235,BLACK
BMW,CZ,SUV,88419,2019,29000,PETROL,AUTOMATIC,0,0,4395,390,BLACK
TOYOTA,CZ,SEDAN,16083,2017,29100,PETROL,AUTOMATIC,0,0,1598,97,WHITE
TOYOTA,CZ,SEDAN,14475,2017,29100,PETROL,AUTOMATIC,0,0,1598,97,WHITE
MCLAREN,CZ,CABRIO,120627,2014,29200,PETROL,AUTOMATIC,0,0,3798,460,YELLOW
MCLAREN,CZ,CABRIO,108564,2014,29200,PETROL,AUTOMATIC,0,0,3798,460,YELLOW
BMW,CZ,CABRIO,59107,2012,29300,PETROL,AUTOMATIC,0,0,4395,412,WHITE
NISSAN,CZ,SUV,22476,2020,29303,PETROL,AUTOMATIC,0,0,1322,117,GREY
RENAULT,CZ,HATCHBACK,16481,2016,29400,PETROL,AUTOMATIC,0,0,1618,162,BLACK
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,100482,2019,29543,PETROL,AUTOMATIC,0,0,2999,270,BLACK
PORSCHE,CZ,CABRIO,115520,2016,29800,PETROL,AUTOMATIC,0,0,2981,309,WHITE
BMW,CZ,SUV,97265,2020,29900,PETROL,AUTOMATIC,0,0,4395,390,GREY
MERCEDES_BENZ,CZ,OFF_ROAD,47848,2013,30000,PETROL,AUTOMATIC,0,0,5461,410,BLACK
DODGE,CZ,NOT_SPECIFIED,44225,2021,30000,PETROL,AUTOMATIC,0,0,3604,239,BLACK
VOLVO,CZ,SUV,59103,2019,30005,PETROL,AUTOMATIC,0,0,1969,184,BLACK
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,HATCHBACK,29714,2019,30500,PETROL,AUTOMATIC,0,0,1332,120,BLACK
MAZDA,CZ,SUV,30116,2019,30800,PETROL,AUTOMATIC,0,0,2488,143,RED
MAZDA,CZ,SUV,27100,2019,30800,PETROL,AUTOMATIC,0,0,2488,143,RED
MERCEDES_BENZ,CZ,COUPE,96501,2001,30900,PETROL,AUTOMATIC,0,0,5439,265,SILVER_METALLIC
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,100522,2001,30900,PETROL,AUTOMATIC,0,0,5439,265,SILVER
PORSCHE,CZ,CABRIO,57901,2019,31100,PETROL,AUTOMATIC,0,0,3436,232,YELLOW
VOLVO,CZ,COMBI,42215,2020,31151,PETROL,AUTOMATIC,0,0,1969,145,BLACK
BMW,SK,LIMOUSINE,62000,2016,31208,PETROL,AUTOMATIC,0,0,4395,330,GREY
VOLKSWAGEN,CZ,SUV,33369,2018,31683,PETROL,AUTOMATIC,0,0,1984,140,GREY
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,75412,2018,31712,PETROL,AUTOMATIC,0,0,3982,375,WHITE
VOLKSWAGEN,CZ,HATCHBACK,21704,2019,31716,PETROL,AUTOMATIC,0,0,1498,110,GREY
JEEP,CZ,SUV,49577,2017,31800,PETROL,AUTOMATIC,0,0,6417,344,WHITE
MITSUBISHI,CZ,SUV,27543,2019,31900,PETROL,AUTOMATIC,0,0,1998,110,GREY
BMW,CZ,COUPE,68355,2017,32000,PETROL,AUTOMATIC,0,0,2979,331,YELLOW
AUDI,CZ,CABRIO,54278,2017,32000,PETROL,AUTOMATIC,0,0,2995,260,WHITE
MINI,CZ,HATCHBACK,30156,2017,32200,PETROL,AUTOMATIC,0,0,1998,170,WHITE
MINI,CZ,HATCHBACK,27141,2017,32200,PETROL,AUTOMATIC,0,0,1998,170,WHITE
SUZUKI,CZ,SUV,19903,2017,33000,PETROL,AUTOMATIC,0,0,1373,103,GREY
SUZUKI,CZ,SUV,17691,2017,33000,PETROL,AUTOMATIC,0,0,1373,103,GREY
AUDI,CZ,SEDAN,68355,2017,33000,PETROL,AUTOMATIC,0,0,3993,445,WHITE
AUDI,CZ,COUPE,65480,2017,33495,PETROL,AUTOMATIC,0,0,2894,331,BLACK
CADILLAC,CZ,COUPE,17249,1987,33560,PETROL,AUTOMATIC,0,0,4087,97,RED
SUBARU,CZ,SUV,22110,2018,33739,PETROL,AUTOMATIC,0,0,1600,84,BLUE
OPEL,SK,HATCHBACK,10290,2017,34019,PETROL,AUTOMATIC,0,0,1398,64,RED
SEAT,CZ,HATCHBACK,28142,2018,34105,PETROL,AUTOMATIC,0,0,1984,221,GREY
PORSCHE,CZ,COUPE,128186,2019,34400,PETROL,AUTOMATIC,0,0,2981,331,RED
FERRARI,CZ,COUPE,105146,2004,34590,PETROL,AUTOMATIC,0,0,5748,380,RED
VOLKSWAGEN,SK,HATCHBACK,10699,2015,34769,PETROL,AUTOMATIC,0,0,1200,66,GREY
LAND_ROVER,CZ,SUV,56252,2020,35172,PETROL,AUTOMATIC,0,0,1997,183,RED
LAND_ROVER,CZ,SUV,56252,2020,35172,PETROL,AUTOMATIC,0,0,1997,183,RED
BMW,CZ,HATCHBACK,31761,2019,35200,PETROL,AUTOMATIC,0,0,1499,103,WHITE
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,90470,2015,35900,PETROL,AUTOMATIC,0,0,3982,340,GOLD
BENTLEY,CZ,CABRIO,132247,2014,36100,PETROL,AUTOMATIC,0,0,5998,460,WHITE
BMW,CZ,COUPE,99691,2020,36500,PETROL,AUTOMATIC,0,0,4395,390,GREY
SUBARU,CZ,OFF_ROAD,44189,2018,37000,PETROL,AUTOMATIC,0,0,3630,188,BLUE
CHEVROLET,CZ,OFF_ROAD,36147,2018,37000,PETROL,AUTOMATIC,0,0,5326,265,BLACK
CHEVROLET,CZ,NOT_SPECIFIED,36147,2018,37000,PETROL,AUTOMATIC,0,0,5326,265,BLACK
BMW,CZ,COUPE,56131,2020,37000,PETROL,AUTOMATIC,0,0,2979,302,WHITE
BMW,CZ,SEDAN,110132,2020,37100,PETROL,AUTOMATIC,0,0,4395,460,RED
SMART,CZ,HATCHBACK,10816,2017,37354,PETROL,AUTOMATIC,0,0,999,52,BLACK
SMART,CZ,HATCHBACK,10816,2017,37354,PETROL,AUTOMATIC,0,0,999,52,BLACK
BMW,CZ,CABRIO,26095,2009,37600,PETROL,AUTOMATIC,0,0,2972,225,BLUE
BMW,CZ,COUPE,46160,2017,37654,PETROL,AUTOMATIC,0,0,2979,272,BLUE
VOLVO,CZ,SUV,45633,2018,38297,PETROL,AUTOMATIC,0,0,1969,228,BLACK
BMW,CZ,COUPE,59509,2019,38450,PETROL,AUTOMATIC,0,0,2979,302,WHITE
PEUGEOT,CZ,HATCHBACK,5625,2007,38600,PETROL,AUTOMATIC,0,0,998,50,GREY
MERCEDES_BENZ,CZ,HATCHBACK,32219,2019,39200,PETROL,AUTOMATIC,0,0,1991,140,GREY
MERCEDES_BENZ,CZ,HATCHBACK,29352,2019,39200,PETROL,AUTOMATIC,0,0,1991,140,GREY
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,HATCHBACK,32167,2019,39200,PETROL,AUTOMATIC,0,0,1991,140,GREY
MAZDA,CZ,COMBI,30152,2019,39392,PETROL,AUTOMATIC,0,0,1998,121,GREY
PORSCHE,CZ,COUPE,120225,2014,39500,PETROL,AUTOMATIC,0,0,3800,383,BLACK
SUBARU,CZ,OFF_ROAD,44028,2018,39500,PETROL,AUTOMATIC,0,0,3630,188,GREEN
FORD,CZ,HATCHBACK,18053,2019,39500,PETROL,AUTOMATIC,0,0,999,92,WHITE
OPEL,CZ,HATCHBACK,10450,2015,39750,PETROL,AUTOMATIC,0,0,1398,64,BLACK
MAZDA,CZ,SUV,34177,2019,39900,PETROL,AUTOMATIC,0,0,2488,143,RED
MAZDA,CZ,SUV,31162,2019,39900,PETROL,AUTOMATIC,0,0,2488,143,RED
MASERATI,CZ,CABRIO,53478,2010,40000,PETROL,AUTOMATIC,0,0,4691,323,RED
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COMBI,50985,2017,40000,PETROL,AUTOMATIC,0,0,2996,295,WHITE
FORD,CZ,COUPE,40209,2017,40000,PETROL,AUTOMATIC,0,0,4951,310,YELLOW
AUDI,CZ,OFF_ROAD,83996,2018,40000,PETROL,AUTOMATIC,0,0,3993,445,GREY
BMW,CZ,SEDAN,108162,2019,40000,PETROL,AUTOMATIC,0,0,4395,460,BLUE
VOLKSWAGEN,CZ,HATCHBACK,29714,2019,40119,PETROL,AUTOMATIC,0,0,1984,180,WHITE
VOLKSWAGEN,CZ,HATCHBACK,25934,2019,40200,PETROL,AUTOMATIC,0,0,1984,180,WHITE
CITROEN,SK,HATCHBACK,6999,2011,40641,PETROL,AUTOMATIC,0,0,1397,70,SILVER
BMW,CZ,SUV,54242,2018,41000,PETROL,AUTOMATIC,0,0,2998,265,BLUE
BMW,CZ,SUV,129473,2019,41000,PETROL,AUTOMATIC,0,0,4395,390,BLACK
VOLKSWAGEN,CZ,HATCHBACK,16481,2017,41373,PETROL,AUTOMATIC,0,0,999,81,BLACK
VOLVO,CZ,SUV,47040,2018,41451,PETROL,AUTOMATIC,0,0,1969,228,BLACK
FERRARI,CZ,CABRIO,106513,2012,41568,PETROL,AUTOMATIC,0,0,4297,338,BLUE
SKODA,CZ,SEDAN,30152,2018,41656,PETROL,AUTOMATIC,0,0,1984,180,BLACK
KIA,SK,NOT_SPECIFIED,23000,2020,41812,PETROL,AUTOMATIC,0,0,1591,130,NOT_SPECIFIED
AUDI,CZ,LIFTBACK,55046,2018,41923,PETROL,AUTOMATIC,0,0,2995,250,BLACK
BMW,CZ,OFF_ROAD,21270,2005,42000,PETROL,AUTOMATIC,0,0,4398,245,BLACK
OPEL,CZ,HATCHBACK,24121,2014,42000,PETROL,AUTOMATIC,0,0,2792,239,WHITE
TOYOTA,CZ,OFF_ROAD,22999,2017,42000,PETROL,AUTOMATIC,0,0,1987,112,BLUE
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,52267,2018,42000,PETROL,AUTOMATIC,0,0,2996,245,WHITE
MERCEDES_BENZ#UTILITY_VEHICLES,CZ,COUPE,126654,2018,42174,PETROL,AUTOMATIC,0,0,3982,450,BLACK
FORD,CZ,OFF_ROAD,51005,2018,42250,PETROL,AUTOMATIC,0,0,5038,331,BLUE
BMW,CZ,SUV,26131,2015,42300,PETROL,AUTOMATIC,0,0,1997,135,BLACK
